name,lat,lon,pop,rank
Cristalina,-16.77,-47.61,36531,8
Zharkent,44.162,79.98,36496,8
Guaira,-24.09,-54.27,36426,8
Slantsy,59.112,28.075,36209,8
Severouralsk,60.157,59.962,36138,8
Guayaramerín,-10.83,-65.41,36008,8
Hopkinsville,36.865,-87.489,35604,8
Cleburne,32.352,-97.392,35545,8
Santa Rosa de Copán,14.77,-88.78,35529,8
Orangeburg,33.497,-80.862,35472,8
Esik,43.369,77.444,35319,8
Bell Ville,-32.6,-62.68,35105,8
Jacarezinho,-23.16,-49.98,35090,8
Itapecuru Mirim,-3.4,-44.36,34943,8
Viborg,56.433,9.4,34831,8
Viacha,-16.65,-68.3,34776,8
Nueve de Julio,-35.446,-60.89,34718,8
Osório,-29.88,-50.27,34628,8
Bartlesville,36.747,-95.981,34610,8
Chacabuco,-34.65,-60.49,34587,8
Morrinhos,-17.73,-49.11,34143,8
Túquerres,1.09,-77.62,33979,8
Vibo Valentia,38.667,16.1,33957,8
Verkhniy Ufaley,56.066,60.231,33879,8
Zaozernyy,55.962,94.703,33865,8
Dyatkovo,53.589,34.339,33527,8
La Oroya,-11.52,-75.94,33345,8
Gualeguay,-33.15,-59.34,33120,8
Kholmsk,47.047,142.062,32911,8
Lumberton,34.627,-79.012,32785,8
Galesburg,40.948,-90.371,32094,8
Sabinas Hidalgo,26.51,-100.18,32047,8
São Luiz Gonzaga,-28.41,-54.96,31798,8
La Grange,33.036,-85.032,31776,8
Campo Maior,-4.82,-42.18,31739,8
Villarica,-39.28,-72.23,31602,8
Kearney,40.701,-99.081,31553,8
Izaz,36.589,37.044,31534,8
Koneurgench,42.317,59.167,31400,8
Cauquenes,-35.975,-72.314,31362,8
Guasdualito,7.24,-70.74,30860,8
Huamachuco,-7.81,-78.05,30835,8
Curanilahue,-37.48,-73.34,30611,8
Presidente Dutra,-5.25,-44.52,30330,8
Grajau,-5.81,-46.15,30217,8
Ypacaraí,-25.41,-57.28,30150,8
Villa Ángela,-27.583,-60.717,30051,8
Casma,-9.44,-78.21,30000,8
Castro,-42.481,-73.762,29926,8
Iturama,-19.73,-50.2,29805,8
Mandali,33.744,45.546,29785,8
Lake City,30.19,-82.64,29395,8
Almenara,-16.17,-40.7,29333,8
Plattsburgh,44.695,-73.458,29238,8
Boaco,12.47,-85.66,29046,8
Laurel,31.697,-89.139,28841,8
Clarksburg,39.283,-80.337,28773,8
Penonome,8.51,-80.36,28766,8
Garden City,37.975,-100.864,28564,8
Ubaitaba,-14.3,-39.33,28375,8
Dalnerechensk,45.927,133.722,28300,8
Iporá,-16.45,-51.13,28254,8
Brainerd,46.358,-94.201,28187,8
Llallagua,-18.42,-66.64,28069,8
Guaranda,-1.61,-79.01,27866,8
Santa Vitória do Palmar,-33.52,-53.37,27775,8
Santa Cruz,-6.22,-36.03,27775,8
Treinta y Tres,-33.23,-54.38,27684,8
Silvassa,20.267,73.017,27359,8
Savonlinna,61.867,28.883,27353,8
Tonghua,41.68,125.75,27227,8
Shemonaikha,50.632,81.905,27176,8
Paso Robles,35.627,-120.69,27157,8
Coronel Suárez,-37.467,-61.917,27000,8
Sensuntepeque,13.88,-88.63,26989,8
Ft. Dodge,42.507,-94.18,26879,8
Miracema,-21.41,-42.2,26684,8
La Ligua,-32.46,-71.24,26665,8
Bakal,54.946,58.796,26559,8
Brockville,44.589,-75.695,26458,8
Tralee,52.267,-9.717,26384,8
Punata,-17.55,-65.84,26323,8
Pukekohe,-37.201,174.903,26300,8
La Unión,-40.29,-73.09,26298,8
Ottumwa,41.013,-92.415,25982,8
Pimenta Bueno,-11.64,-61.21,25762,8
Neiba,18.467,-71.417,25731,8
Lapa,-25.76,-49.73,25621,8
Faribault,44.29,-93.268,25376,8
São Lourenço do Sul,-31.37,-51.98,25340,8
Paraparaumu,-40.903,174.999,25263,8
Dolores,-36.33,-57.69,25190,8
Waterville,44.552,-69.646,25152,8
Victoria,-32.61,-60.18,25139,8
Ardmore,34.181,-97.129,24960,8
Puerto Varas,-41.33,-72.99,24958,8
Covilhã,40.283,-7.5,24828,8
Lincoln,-34.88,-61.54,24798,8
Veinticinco de Mayo,-35.43,-60.18,24668,8
Rouyn-Noranda,48.25,-79.033,24602,8
Angangxi,47.16,123.8,24317,8
Big Spring,32.243,-101.475,24122,8
Paraíso,18.4,-93.23,23830,8
Jardim,-21.48,-56.15,23780,8
Diu,20.72,70.99,23779,8
Wuchuan,41.096,111.441,23776,8
Guanhães,-18.78,-42.95,23727,8
Bogotol,56.216,89.518,23622,8
Paragould,36.057,-90.503,23450,8
Magdalena,30.626,-110.968,23359,8
Quaraí,-30.38,-56.46,23229,8
Lenger,42.19,69.88,23058,8
Tekax,20.2,-89.28,22806,8
Gjøvik,60.8,10.7,22719,8
Maracaju,-21.61,-55.18,22690,8
Alice,27.75,-98.07,22655,8
Owen Sound,44.565,-80.945,22625,8
Dawmat al Jandal,29.815,39.866,22583,8
Campoalegre,2.69,-75.33,22568,8
Crestview,30.754,-86.573,22403,8
Madisonville,37.333,-87.502,22294,8
San José del Guaviare,2.57,-72.64,22136,8
Kizel,59.064,57.634,22135,8
Itaberaí,-16.02,-49.81,22129,8
Mocoa,1.15,-76.63,22035,8
Toguchin,55.238,84.378,21886,8
McAlester,34.933,-95.766,21668,8
Barras,-4.25,-42.3,21597,8
Palatka,29.648,-81.651,21452,8
Hays,38.879,-99.322,21394,8
Portel,-1.95,-50.82,21315,8
Itupiranga,-5.12,-49.3,21301,8
Motul,21.1,-89.28,21253,8
Omagh,54.6,-7.3,21056,8
Boralday,43.334,76.829,20996,8
Brownwood,31.708,-98.982,20988,8
Petrovsk Zabaykalskiy,51.283,108.833,20889,8
Krasnouralsk,58.352,60.052,20571,8
Albert Lea,43.648,-93.369,20522,8
Atoyac,17.2,-100.43,20515,8
New Glasgow,45.583,-62.633,20322,8
Cañas,10.43,-85.1,20306,8
Zhosaly,45.488,64.078,20065,8
General Guemes,-24.667,-65.05,19828,8
Waycross,31.214,-82.355,19824,8
Tsetserleg,47.477,101.45,19812,8
Allende,28.33,-100.85,19636,8
Santa Cruz Cabrália,-16.28,-39.03,19545,8
Terrace,54.5,-128.583,19443,8
Polyarnyy,69.205,33.45,19200,8
Kirksville,40.194,-92.583,19193,8
Balcarce,-37.833,-58.25,18967,8
Paraguarí,-25.62,-57.16,18881,8
Centralia,46.716,-122.953,18880,8
Acatlan,18.2,-98.05,18879,8
Shangdu,41.549,113.534,18831,8
Sonsón,5.717,-75.317,18817,8
Nueva Imperial,-38.74,-72.96,18777,8
Ceres,-15.303,-49.605,18759,8
Vanino,49.087,140.242,18618,8
Cranbrook,49.517,-115.767,18610,8
Cholpon Ata,42.651,77.081,18595,8
Willmar,45.122,-95.043,18473,8
Santiago Ixcuintla,21.82,-105.22,18365,8
Alpena,45.062,-83.433,18330,8
Abaza,52.669,90.095,18094,8
Kirsanov,52.657,42.717,17975,8
Miahuatlán,16.33,-96.6,17632,8
Peto,20.13,-88.92,17607,8
Karokh,34.487,62.592,17484,8
25 de Mayo,-37.8,-67.683,17430,8
Eldorado,-26.2,-54.6,17365,8
Plast,54.369,60.809,17050,8
Las Vegas,35.597,-105.223,16998,8
Piñas,-3.67,-79.65,16981,8
Apodi,-5.65,-37.8,16757,8
Puerto López,4.09,-72.96,16678,8
Santa Lucía,-34.47,-56.4,16438,8
Rivière-du-Loup,47.833,-69.533,16403,8
Collipulli,-37.96,-72.43,16392,8
Kupina,54.359,77.274,16333,8
Deming,32.261,-107.756,16298,8
Iron Mountain,45.822,-88.064,16183,8
San Gabriel,0.61,-77.84,16066,8
Nikolayevsk,50.016,45.426,16044,8
Cliza,-17.59,-65.93,15816,8
Camrose,53.017,-112.817,15808,8
Hereford,34.822,-102.399,15675,8
Villa Hayes,-25.09,-57.53,15643,8
Loncoche,-39.37,-72.63,15590,8
Satipo,-11.26,-74.69,15532,8
Río Bueno,-40.34,-72.96,15456,8
Villa Unión,23.2,-106.23,15443,8
Cardenas,22.0,-99.67,15331,8
Cambridge,-37.889,175.47,15192,8
La Grande,45.325,-118.087,15004,8
Kok Yangak,41.031,73.206,15000,8
Tecpan,17.25,-100.68,14638,8
Livingston,15.831,-88.756,14350,8
Coronel Bogado,-27.17,-56.25,14297,8
Alausí,-2.19,-78.85,14294,8
Shilka,51.871,116.031,14132,8
Maqat,47.648,53.327,14082,8
Burley,42.536,-113.792,14042,8
Glenwood Springs,39.547,-107.325,14004,8
Lamas,-6.43,-76.52,13693,8
Motupe,-6.15,-79.71,13681,8
Muisne,0.61,-80.02,13393,8
Joaquín V. González,-25.083,-64.183,13376,8
Tokoroa,-38.225,175.87,13350,8
Paso de los Toros,-32.81,-56.51,13221,8
Tomah,43.985,-90.504,12997,8
Uyuni,-20.46,-66.83,12939,8
Tierra Amarilla,-27.48,-70.28,12888,8
Vicente Guerrero,30.764,-116.009,12829,8
Uglegorsk,49.083,142.033,12669,8
Calbuco,-41.761,-73.195,12490,8
Ontario,44.027,-116.962,12187,8
Corriverton,5.9,-57.17,12000,8
Balancán,17.8,-91.53,11895,8
Nacozari de García,30.42,-109.65,11872,8
Wetaskiwin,52.967,-113.383,11823,8
Ascensión,31.1,-107.98,11781,8
Rurrenabaque,-14.46,-67.56,11749,8
Vernon,34.151,-99.29,11660,8
Pichilemu,-34.38,-72.0,11603,8
Severnyy,67.608,64.123,11562,8
Portachuelo,-17.36,-63.4,11485,8
Humahuaca,-23.2,-65.35,11369,8
Loreto,26.013,-111.352,11227,8
Spencer,43.145,-95.147,11203,8
Villanueva,22.35,-102.88,11138,8
Hawera,-39.579,174.278,11100,8
Dangriga,16.97,-88.22,10750,8
Safford,32.834,-109.707,10668,8
Amos,48.567,-78.117,10516,8
Puquio,-14.7,-74.13,10491,8
Baie-Comeau,49.223,-68.158,10435,8
Canatlan,24.52,-104.78,10342,8
Hinton,53.4,-117.583,10265,8
Lonquimay,-38.433,-71.233,10237,8
Otuzco,-7.9,-78.57,10134,8
Eumseong,36.935,127.69,10077,8
Obluchye,49.0,131.083,10000,8
Gyangze,28.95,89.633,10000,8
Choele Choel,-39.267,-65.683,10000,8
Selkirk,50.15,-96.883,9986,8
Bocas del Toro,9.335,-82.247,9883,8
Gore,-46.095,168.96,9750,8
Aqadyr,48.275,72.86,9710,8
Fort William,56.816,-5.112,9652,8
Weyburn,49.667,-103.85,9362,8
San Pedro,-24.09,-57.08,9360,8
Amherst,45.817,-64.217,9336,8
Kapuskasing,49.417,-82.433,9240,8
Halachó,20.48,-90.08,9165,8
Shannon,52.704,-8.864,8781,8
Al Quwayiyah,24.074,45.281,8712,8
Crookston,47.774,-96.608,8653,8
Montpelier,44.26,-72.576,8538,8
Hilf,20.656,58.877,8500,8
Achacachi,-16.083,-68.667,8447,8
Alliance,42.101,-102.87,8344,8
Tillamook,45.455,-123.843,8145,8
Putina,-15.47,-69.43,8118,8
Almirante,9.3,-82.4,8114,8
San Juan Bautista,-26.68,-57.15,7882,8
London,37.129,-84.083,7844,8
Devils Lake,48.112,-98.86,7813,8
San Juan del Sur,11.25,-85.86,7790,8
Chosan,40.825,125.801,7786,8
Moengo,5.63,-54.41,7766,8
Richfield,38.772,-112.083,7621,8
Happy Valley - Goose Bay,53.3,-60.3,7572,8
Urubamba,-13.304,-72.117,7540,8
Tranqueras,-31.2,-55.75,7474,8
Osakarovka,50.58,72.57,7305,8
La Sarre,48.8,-79.2,7206,8
Bestobe,52.5,73.1,7189,8
Truth or Consequences,33.134,-107.253,7121,8
Pedro Luro,-39.483,-62.683,7100,8
Dalhart,36.061,-102.519,7088,8
Ironwood,46.456,-90.159,7064,8
Powell,44.759,-108.758,6895,8
Lander,42.833,-108.733,6821,8
Rosário,-2.94,-44.26,6798,8
Golfito,8.65,-83.15,6777,8
Thames,-37.138,175.585,6756,8
Houlton,46.126,-67.84,6703,8
Zixing,25.97,113.4,6618,8
Alpine,30.361,-103.665,6587,8
Childress,34.425,-100.214,6557,8
Quirihue,-36.28,-72.53,6529,8
Ingeniero Guillermo N. Juarez,-23.9,-61.85,6453,8
San Carlos,-17.4,-63.73,6353,8
Doctor Pedro P. Peña,-22.48,-62.3,6143,8
Puerto Baquerizo Moreno,-0.9,-89.6,6030,8
Chepes,-31.35,-66.6,6020,8
Mundybash,53.233,87.317,5870,8
Glendive,47.109,-104.71,5856,8
Kerikeri,-35.228,173.951,5856,8
Vegreville,53.5,-112.05,5813,8
Ingeniero Jacobacci,-41.3,-69.583,5719,8
Caazapá,-26.2,-56.38,5504,8
Stettler,52.333,-112.683,5494,8
Polson,47.688,-114.157,5326,8
28 de Noviembre,-51.589,-72.22,5300,8
New Liskeard,47.5,-79.667,5203,8
Kaitaia,-35.11,173.273,5202,8
Combarbalá,-31.18,-71.0,5134,8
Nephi,39.71,-111.835,5117,8
Wanaka,-44.698,169.145,5037,8
Nieuw Amsterdam,5.91,-55.07,4935,8
Betanzos,-19.56,-65.45,4847,8
Creston,49.1,-116.517,4816,8
Uncia,-18.47,-66.57,4723,8
Brownsweg,5.02,-55.17,4582,8
Abra Pampa,-22.717,-65.7,4480,8
Dillon,45.216,-112.684,4463,8
Hardin,45.732,-107.612,4448,8
Goodland,39.348,-101.711,4378,8
Liverpool,44.04,-64.72,4331,8
Melville,50.933,-102.8,4279,8
Comandante Fontana,-25.333,-59.683,4277,8
El Maitén,-42.05,-71.167,4269,8
Deer Lake,49.174,-57.427,4163,8
Santo Tomas,-14.46,-72.08,4134,8
Quime,-16.98,-67.22,4045,8
Vergara,-32.93,-53.95,3998,8
St-Augustin,51.242,-58.647,3961,8
Finnsnes,69.241,18.009,3907,8
Hay River,60.814,-115.788,3900,8
Kimhyonggwon,40.818,128.155,3839,8
Esperanza,27.58,-109.93,3836,8
La Ronge,55.1,-105.3,3783,8
Santa Bárbara,-37.67,-72.02,3494,8
Calais,45.166,-67.242,3306,8
Tonopah,38.067,-117.229,3261,8
Turangi,-38.989,175.814,3240,8
La Paloma,-34.67,-54.17,3230,8
Sinnamary,5.38,-52.96,3180,8
Arroyos y Esteros,-25.05,-57.09,3055,8
Central Coast,-33.42,151.3,3026,8
San Lorenzo,-21.48,-64.77,3000,8
Lac La Biche,54.772,-111.965,2986,8
General Conesa,-40.1,-64.433,2958,8
Picton,-41.281,174.017,2928,8
Samaipata,-18.18,-63.77,2926,8
Pampa del Infierno,-26.517,-61.167,2921,8
Nautla,20.217,-96.783,2890,8
Lead,44.351,-103.766,2874,8
Aiguá,-34.2,-54.75,2692,8
Entre Ríos,-21.53,-64.19,2685,8
Gimli,50.633,-97.0,2623,8
Rørvik,64.868,11.205,2615,8
Chumbicha,-28.867,-66.233,2572,8
Gobernador Gregores,-48.767,-70.25,2519,8
Baltasar Brum,-30.73,-57.32,2517,8
Donegal,54.65,-8.117,2513,8
Nauta,-4.57,-73.78,2500,8
Dillingham,59.057,-158.48,2488,8
Bourke,-30.1,145.933,2475,8
José Batlle y Ordóñez,-33.47,-55.12,2438,8
Tarabuco,-19.18,-64.92,2428,8
Baures,-13.58,-63.58,2422,8
White Sulphur Springs,37.794,-80.303,2407,8
Uspallata,-32.593,-69.346,2390,8
María Elena,-22.35,-69.67,2370,8
Toltén,-39.217,-73.212,2293,8
Roura,4.73,-52.33,2229,8
Puerto Villamil,-0.933,-91.017,2200,8
Sorata,-15.79,-68.66,2190,8
Van Horn,31.042,-104.832,2175,8
Kaikoura,-42.401,173.69,2172,8
Pozo Colorado,-23.43,-58.86,2135,8
Te Anau,-45.407,167.758,1857,8
Paso Río Mayo,-45.683,-70.267,1825,8
Puerto Villarroel,-16.87,-64.78,1778,8
Tofino,49.099,-125.862,1655,8
Trancas,-26.217,-65.283,1599,8
Alto Rio Sanguer,-45.033,-70.833,1548,8
Cap-Chat,49.1,-66.683,1484,8
Thessalon,46.25,-83.55,1464,8
Jaqué,7.519,-78.166,1357,8
Geraldton,49.722,-86.942,1290,8
Villa Rumipal,-32.183,-64.483,1269,8
Ñacunday,-26.02,-54.77,1250,8
Lavrentiya,65.583,-171.025,1242,8
Celeken,39.436,53.123,1206,8
Susques,-23.417,-66.483,1093,8
Talkeetna,62.324,-150.109,1078,8
Wallace,47.474,-115.927,1028,8
Sica Sica,-17.33,-67.73,1006,8
Altata,24.636,-107.916,1000,8
General Eugenio Alejandrino Garay,-20.52,-62.21,972,8
Cuevo,-20.45,-63.53,953,8
Berens River,52.367,-97.033,892,8
Baddeck,46.1,-60.754,852,8
Selawik,66.604,-160.009,832,8
Vatican City,41.903,12.453,832,8
La Scie,49.967,-55.583,817,8
Mountain Village,62.086,-163.729,755,8
Comallo,-41.033,-70.267,741,8
Natashquan,50.191,-61.811,722,8
Serebryansk,49.7,83.425,701,8
Sand Point,55.34,-160.497,667,8
Hall Beach,68.767,-81.236,654,8
Ype Jhu,-23.91,-55.46,600,8
Big Delta,64.153,-145.842,591,8
Tinogasta,-28.067,-67.567,587,8
Alofi,-19.066,-169.914,581,8
Mikhalkino,69.424,161.481,570,8
Mendocino,39.308,-123.799,548,8
Doline,65.183,-123.417,525,8
Atafu,-8.549,-172.498,524,8
Tournavista,-8.932,-74.705,511,8
Puerto Pinasco,-22.64,-57.79,500,8
Oymyakon,63.421,142.77,500,8
Schefferville,54.8,-66.817,471,8
Hopedale,55.45,-60.217,442,8
Pukatawagan,55.733,-101.317,431,8
Sherlovaya Gora,50.531,116.301,411,8
Comondante Luis Piedrabuena,-49.975,-68.903,410,8
Hydaburg,55.214,-132.801,382,8
Chonchi,-42.637,-73.794,381,8
Río Verde,-52.65,-71.467,358,8
Tununak,60.585,-165.256,352,8
Lethem,3.39,-59.8,352,8
Eastmain,52.233,-78.517,335,8
Oban,-46.888,168.167,310,8
Tanana,65.172,-152.079,308,8
Waitangi,-44.033,-176.351,300,8
Put Lenina,68.517,107.8,298,8
Enurmino,66.95,-171.817,297,8
Paulatuk,69.383,-123.983,294,8
Gubkin,51.274,37.384,272,8
Port-Menier,49.823,-64.348,263,8
Goodnews Bay,59.121,-161.587,230,8
Cantwell,63.392,-148.951,222,8
Atqasuk,70.469,-157.396,201,8
Meander River,59.033,-117.683,200,8
Port Hope Simpson,52.533,-56.3,197,8
Kaltag,64.327,-158.722,190,8
Whittier,60.784,-148.678,177,8
Tsiigehtchic,67.433,-133.75,175,8
Stony Rapids,59.267,-105.833,152,8
Kobuk,66.907,-156.881,151,8
Gulkana,62.271,-145.382,119,8
Perryville,55.919,-159.151,113,8
Sharbaqty,52.5,78.15,107,8
Salluit,62.183,-75.66,106,8
Eagle,64.788,-141.2,104,8
Port Heiden,56.949,-158.627,102,8
Lutselke,62.4,-110.733,102,8
Koyukuk,64.88,-157.701,101,8
Nyac,61.004,-159.94,100,8
Emmonak,62.777,-164.523,100,8
Ituni,5.43,-58.25,100,8
Mekoryuk,60.389,-166.19,99,8
Allakaket,66.565,-152.645,97,8
Teller,65.264,-166.361,83,8
Nenana,64.564,-149.093,75,8
Artigas Base,-62.174,-58.864,60,8
Lake Minchumina,63.883,-152.312,32,8
Cuya,-19.117,-70.133,20,8
Montana,62.08,-150.073,10,8
Zvëzdnyj,70.957,-179.59,10,8
Zemlya Bunge,74.898,142.105,10,8
Khorgo,73.483,113.63,10,8
Omchak,61.633,147.917,10,8
Pakhachi,60.582,169.05,10,8
Island Lake,53.967,-94.767,10,8
Big Beaver House,52.95,-89.883,10,8
Villa Martin,-20.767,-67.783,10,8
Chuquicamata,-22.32,-68.93,0,8
Raoul Island Station,-29.247,-177.926,0,8
Fortin Falcon,-23.05,-59.85,-99,8
Duhok,36.867,43.0,986000,9
Damaturu,11.749,11.966,255895,9
Pingzhen,24.944,121.216,201632,9
Zhubei,24.833,121.012,200000,9
Mainz,49.982,8.273,184997,9
Yangmei,24.917,121.15,175000,9
Bade,24.957,121.299,172065,9
Samarra,34.194,43.875,158508,9
Mangyshlak,43.69,51.142,147443,9
Awasa,7.06,38.477,133097,9
Masaya,11.969,-86.095,130113,9
Shahrekord,32.321,50.854,129153,9
Sakakah,30.0,40.133,128332,9
Yasuj,30.659,51.594,96786,9
Schwerin,53.633,11.417,96641,9
Hradec Králové,50.206,15.812,95195,9
Usti Nad Labem,50.663,14.081,94105,9
Nazran,43.233,44.783,93357,9
San Juan De Los Morros,9.901,-67.354,87739,9
Tulcán,0.822,-77.732,83000,9
San Carlos,9.658,-68.59,77192,9
San Felipe,10.336,-68.746,76766,9
Panaji,15.492,73.818,65586,9
Yopal,5.347,-72.406,61029,9
San Andrés,12.562,-81.69,58257,9
Jinotega,13.091,-86.0,51073,9
Mochudi,-24.377,26.152,39700,9
Al Bayda,13.979,45.574,37821,9
'Ataq,14.55,46.8,37315,9
La Asunción,11.033,-63.883,35084,9
Taibao,23.45,120.333,35000,9
Jinotepe,11.846,-86.195,29507,9
Puyo,-1.483,-77.987,24881,9
Heredia,9.992,-84.12,21947,9
Caacupé,-25.387,-57.14,21696,9
Mobaye,4.32,21.18,19431,9
Laï,9.395,16.305,19382,9
Dutse,11.799,9.35,17129,9
El Cayo,17.156,-89.061,16977,9
Marib,15.421,45.334,16794,9
Ust' Ordynskiy,52.833,104.7,14538,9
San Carlos,11.189,-84.776,13451,9
Leninobod,39.75,69.0,11468,9
Greymouth,-42.472,171.223,10100,9
Gore,8.149,35.537,9352,9
Corozal,18.398,-88.388,8724,9
Aleg,17.058,-13.909,8388,9
Bentiu,9.233,29.833,7653,9
Roatán,16.33,-86.519,7514,9
Fderik,22.679,-12.707,5760,9
Turgay,49.626,63.499,5277,9
Klaksvík,62.237,-6.539,4664,9
Groningen,5.797,-55.481,3216,9
Mariscal Estigarribia,-22.03,-60.61,2500,9
Onverwacht,5.6,-55.2,2105,9
Borgarnes,64.57,-21.862,1783,9
Akjoujt,19.747,-14.391,370,9
El Porvenir,9.542,-78.972,10,9
Uyo,5.036,7.916,554906,10
Shah Alam,3.067,101.55,481654,10
Sakarya,40.767,30.4,286787,10
Zagazig,30.583,31.517,285097,10
Umuahia,5.532,7.486,264662,10
Thu Dau Mot,10.969,106.653,244277,10
Gueckedou,8.554,-10.151,221715,10
Owerri,5.493,7.026,215038,10
Brăila,45.292,27.969,213569,10
Thái Bình,20.45,106.333,210000,10
Lashkar Gah,31.583,64.36,201546,10
Shibin el Kom,30.554,31.007,182900,10
Ceerigaabo,10.583,47.333,180000,10
Benha,30.467,31.183,167029,10
Hawalli,29.333,48.0,164212,10
Taunggyi,20.782,97.038,160115,10
Sariwon,38.507,125.762,154942,10
Antakya,36.233,36.117,154803,10
San Cristóbal,18.416,-70.109,154040,10
Pattani,6.864,101.25,150000,10
M'sila,35.7,4.545,150000,10
Cao Lãnh,10.467,105.636,149837,10
Lạng Sơn,21.846,106.757,148000,10
Jijel,36.822,5.766,148000,10
El Progreso,14.922,-90.016,147197,10
Dar'a,32.625,36.105,146481,10
Tizi-Ouzou,36.712,4.046,144000,10
Kafr el Sheikh,31.109,30.936,143970,10
Arnhem,51.988,5.923,141674,10
Bordj Bou Arréridj,36.078,4.765,140000,10
's-Hertogenbosch,51.683,5.317,134520,10
Tra Vinh,9.934,106.334,131360,10
Tokat,40.306,36.563,129702,10
Divo,5.839,-5.36,127867,10
Tây Ninh,11.323,106.147,126370,10
Nueva San Salvador,13.674,-89.29,124694,10
Higuey,18.616,-68.708,123787,10
Guelma,36.466,7.428,123590,10
Maastricht,50.853,5.677,122378,10
Puerto Plata,19.79,-70.69,119897,10
Nakhon Pathom,13.818,100.064,117927,10
Siirt,37.944,41.933,114034,10
Bærum,59.913,11.347,113659,10
Satu Mare,47.792,22.885,112490,10
Zwolle,52.524,6.097,111805,10
Manzini,-26.495,31.388,110537,10
Trincomalee,8.569,81.233,108420,10
Rimnicu Vilcea,45.11,24.383,107558,10
Vĩnh Long,10.256,105.964,103314,10
Piatra-Neamt,46.94,26.383,102688,10
Oum el Bouaghi,35.85,7.15,100821,10
Giresun,40.913,38.39,98864,10
L'Ariana,36.867,10.2,97687,10
Târgu Jiu,45.045,23.274,97179,10
Yên Bái,21.705,104.875,96540,10
Half Way Tree,18.033,-76.8,96494,10
Kırşehir,39.142,34.171,94336,10
Dhangarhi,28.695,80.593,92294,10
Mons,50.446,3.939,91277,10
Niğde,37.976,34.694,91039,10
Buea,4.155,9.231,90088,10
Târgoviște,44.938,25.459,88435,10
Yozgat,39.818,34.815,87881,10
Lokossa,6.615,1.715,86971,10
Chimaltenango,14.662,-90.82,82370,10
Fier,40.73,19.573,82297,10
Bistrița,47.138,24.513,81318,10
Bingöl,38.885,40.498,80568,10
Nabatiye et Tahta,33.383,35.45,80000,10
Slatina,44.435,24.371,78988,10
Sagaing,21.88,95.962,78739,10
Kasserine,35.217,8.717,76243,10
Nevşehir,38.624,34.724,75527,10
Bombo,0.583,32.533,75000,10
Prey Veng,11.484,105.324,74000,10
Bonao,18.942,-70.409,73269,10
Monastir,35.731,10.767,71546,10
Çankırı,40.607,33.621,71379,10
Saint Gallen,47.423,9.362,70572,10
Tatabánya,47.55,18.433,70541,10
Kastamonu,41.389,33.783,70402,10
Sunyani,7.336,-2.336,70299,10
Totonicapán,14.914,-91.358,69734,10
Tuy Hòa,13.082,109.316,69596,10
Vaslui,46.633,27.733,69225,10
Hasselt,50.929,5.339,69222,10
Giurgiu,43.902,25.966,69067,10
Potenza,40.642,15.799,69060,10
Deva,45.883,22.917,67802,10
Baní,18.28,-70.331,66709,10
Burdur,37.717,30.283,66158,10
Alba Lulia,46.077,23.58,66085,10
Békéscsaba,46.672,21.101,65206,10
Taloqan,36.73,69.54,64256,10
Kangar,6.433,100.19,63869,10
Ramla,31.917,34.867,63860,10
Samut Sakhon,13.536,100.274,63498,10
Bhairawa,27.533,83.383,63367,10
Zalău,47.175,23.063,63232,10
Bitlis,38.394,42.123,62811,10
Tataouine,33.0,10.467,62577,10
Assen,53.0,6.55,62237,10
Veszprém,47.091,17.911,62023,10
Zalaegerszeg,46.844,16.84,61898,10
Bassar,9.261,0.789,61845,10
Moca,19.397,-70.523,61834,10
Medenine,33.4,10.417,61705,10
Bouaflé,6.978,-5.748,60962,10
Sfintu-Gheorghe,45.868,25.793,60677,10
Laascaanood,8.433,47.317,60100,10
Truc Giang,10.235,106.375,59442,10
Azua,18.454,-70.729,59139,10
Kamphaeng Phet,16.473,99.529,58787,10
Korçë,40.617,20.767,58259,10
Kırklareli,41.743,27.226,58223,10
Hai Duong,20.942,106.331,58030,10
Al Mafraq,32.283,36.233,57118,10
Eger,47.895,20.383,56647,10
Évora,38.56,-7.906,55620,10
Kalasin,16.428,103.509,55102,10
Aveiro,40.641,-8.651,54162,10
Supham Buri,14.471,100.129,53399,10
Slobozia,44.57,27.382,52693,10
Mérida,38.912,-6.338,52423,10
Usulután,13.346,-88.432,51910,10
Maha Sarakham,16.184,103.298,51584,10
Jendouba,36.5,8.75,51408,10
Vejle,55.709,9.535,51177,10
Nyeri,-0.417,36.951,51084,10
Campobasso,41.563,14.656,50762,10
Phetchabun,16.419,101.159,50656,10
Ma'an,30.192,35.736,50350,10
Pa-an,16.85,97.617,50000,10
Zaranj,31.112,61.887,49851,10
Chachoengsao,13.679,101.076,49741,10
